Anno,Tipo variazione,Codice Regione,Codice Unità territoriale sovracomunale,Codice Comune formato alfanumerico,Denominazione Comune,Codice Regione associato alla variazione,Codice Unità territoriale sovracomunale associato alla variazione,Codice del Comune associato alla variazione o nuovo codice Istat del Comune ,Denominazione Comune associata alla variazione o nuova denominazione,Provvedimento e Documento,Contenuto del provvedimento,Data decorrenza validità amministrativa,Flag_note
1995,ES,5,29,29016,Contarina,5,29,29052,Porto Viro,Legge Regionale 14 settembre 1994 n. 49; B.U.R. n. 77 del 16 settembre 1994,,,
1995,ES,5,29,29020,Donada,5,29,29052,Porto Viro,Legge Regionale 14 settembre 1994 n. 49; B.U.R. n. 77 del 16 settembre 1994,,,
1995,CS,5,29,29052,Porto Viro,5,29,29016,Contarina,Legge Regionale 14 settembre 1994 n. 49; B.U.R. n. 77 del 16 settembre 1994,,,
1995,CS,5,29,29052,Porto Viro,5,29,29020,Donada,Legge Regionale 14 settembre 1994 n. 49; B.U.R. n. 77 del 16 settembre 1994,,,
1995,CD,1,5,5001,Agliano,1,5,5001,Agliano Terme,Delibera Cons. Reg. 3 marzo 1995 n. 975 - C.R. 3902; B.U.R. n. 15 del 12 aprile 1995,Assunta la nuova denominazione di Agliano Terme,,
1995,CE ,3,15,15015,Basiglio,3,15,15115,Lacchiarella,Legge Regionale 15 aprile 1995 n. 23; 1° S.O. al  B.U.R. n. 16 del 20 aprile 1995,Permutata una zona di territorio con il Comune di Lacchiarella,,
1995,AQ,3,15,15015,Basiglio,3,15,15115,Lacchiarella,Legge Regionale 15 aprile 1995 n. 23; 1° S.O. al  B.U.R. n. 16 del 20 aprile 1995,Permutata una zona di territorio con il Comune di Lacchiarella,,
1995,CE ,3,15,15115,Lacchiarella,3,15,15015,Basiglio,Legge Regionale 15 aprile 1995 n. 23; 1° S.O. al  B.U.R. n. 16 del 20 aprile 1995,Permutata una zona di territorio con il Comune di Basiglio,,
1995,AQ,3,15,15115,Lacchiarella,3,15,15015,Basiglio,Legge Regionale 15 aprile 1995 n. 23; 1° S.O. al  B.U.R. n. 16 del 20 aprile 1995,Permutata una zona di territorio con il Comune di Basiglio,,
1995,AQ,3,15,15139,Mediglia,3,15,15171,Peschiera Borromeo,Legge  Regionale 15 aprile 1995,,,
1995,CE ,3,15,15139,Mediglia,3,15,15171,Peschiera Borromeo,Legge  Regionale 15 aprile 1995,,,
1995,CE ,3,15,15171,Peschiera Borromeo,3,15,15139,Mediglia,Legge  Regionale 15 aprile 1995,,,
1995,AQ,3,15,15171,Peschiera Borromeo,3,15,15139,Mediglia,Legge  Regionale 15 aprile 1995,,,
1995,AQ,3,17,17127,Ospitaletto,3,17,17136,Passirano,Legge Regionale 15 aprile 1995,,,
1995,CE ,3,17,17136,Passirano,3,17,17127,Ospitaletto,Legge Regionale 15 aprile 1995,,,
1995,CE ,4,21,21056,Naturno,4,21,21064,Plaus,Legge Regionale 6 agosto 1995,,,
1995,AQ,4,21,21064,Plaus,4,21,21056,Naturno,Legge Regionale 6 agosto 1995,,,
1995,ES,5,28,28024,Carrara San Giorgio,5,28,28106,Due Carrare,Legge Regionale 21 marzo 1995,,,
1995,ES,5,28,28025,Carrara Santo Stefano,5,28,28106,Due Carrare,Legge Regionale 21 marzo 1995,,,
1995,CS,5,28,28106,Due Carrare,5,28,28024,Carrara San Giorgio,Legge Regionale 21 marzo 1995,,,
1995,CS,5,28,28106,Due Carrare,5,28,28025,Carrara Santo Stefano,Legge Regionale 21 marzo 1995,,,
1995,AQES,12,58,58057,Marino,12,58,58121,Boville,Sentenza Corte Costituzionale n. 433 del 6-15 settembre 1995,Aggregato il soppresso Comune di Boville,,
1995,ES,12,58,58121,Boville,12,58,58057,Marino,Sentenza Corte Costituzionale n. 433 del 6-15 settembre 1995,Comune soppresso e riaggregato al Comune di Marino,,
1996,AQ,1,1,1206,Prascorsano,1,1,1287,Valperga,Delibera Cons. Reg. 8 marzo 1995,,,
1996,CE ,1,1,1287,Valperga,1,1,1206,Prascorsano,Delibera Cons. Reg. 8 marzo 1995,,,
1996,CE ,4,22,22153,Riva del Garda,4,22,22191,Tenno,D.P.G.R. n. 11/A del 12 gennaio  1996; B.U.R. n. 6 del 30 gennaio 1996,Definizione della contestazione con il Comune di Tenno,,
1996,AQ,4,22,22191,Tenno,4,22,22153,Riva del Garda,D.P.G.R. n. 11/A del 12 gennaio  1996; B.U.R. n. 6 del 30 gennaio 1996,Definizione della contestazione con il Comune di Riva del Garda,,
1996,AQ,5,23,23012,Bovolone,5,23,23040,Isola della Scala,Legge Regionale 21 aprile 1995,,,
1996,AQ,5,23,23012,Bovolone,5,23,23055,Oppeano,Legge Regionale 21 aprile 1995,,,
1996,CE ,5,23,23040,Isola della Scala,5,23,23012,Bovolone,Legge Regionale 21 aprile 1995,,,
1996,CE ,5,23,23055,Oppeano,5,23,23012,Bovolone,Legge Regionale 21 aprile 1995,,,
1996,CE ,5,28,28014,Bovolenta,5,28,28068,Pontelongo,Legge Regionale 19 novembre 1996 n. 39; B.U.R. n. 104 del 22 novembre 1996,Modificata la circoscrizione territoriale a seguito del distacco di una zona di territorio aggregata al Comune di Pontelongo  ,,
1996,AQ,5,28,28068,Pontelongo,5,28,28014,Bovolenta,Legge Regionale 19 novembre 1996 n. 39; B.U.R. n. 104 del 22 novembre 1996,Modificata la circoscrizione territoriale a seguito dell'aggregazione di una zona di territorio staccata dal Comune di Bovolenta  ,,
1996,CECS,20,90,90017,Buddusò,20,90,90090,Padru,Legge Regionale 3 gennaio 1996,,,
1996,CS,20,90,90090,Padru,20,90,90017,Buddusò,Legge Regionale 3 gennaio 1996,,,
1996,CD,20,90,90044,Nughedu di San Nicolò,20,90,90044,Nughedu San Nicolò,Legge Regionale 17 luglio 1996 n. 28; B.U.R. n. 24 del 29 luglio 1996,Assunta la nuova denominazione di Nughedu San Nicolò,,
1997,AQ,3,12,12069,Ferrera di Varese,3,12,12100,Masciago Primo,Legge Regionale 7 luglio 1997 n. 29; 1° S.O. al B.U.R. n. 28 dell’11 luglio 1997,Definizione della contestazione con il Comune di Masciago Primo,,
1997,CE ,3,12,12100,Masciago Primo,3,12,12069,Ferrera di Varese,Legge Regionale 7 luglio 1997 n. 29; 1° S.O. al B.U.R. n. 28 dell’11 luglio 1997,Definizione della contestazione con il Comune di Ferrera di Varese,,
1997,CE ,3,15,15007,Arconate,3,15,15041,Busto Garolfo,Legge Regionale 7 luglio 1997 n. 26; 1° S.O. al B.U.R. n. 28 dell’11 luglio 1997,Permutata zona di territorio con il Comune di Busto Garolfo,,
1997,AQ,3,15,15007,Arconate,3,15,15041,Busto Garolfo,Legge Regionale 7 luglio 1997 n. 26; 1° S.O. al B.U.R. n. 28 dell’11 luglio 1997,Permutata zona di territorio con il Comune di Busto Garolfo,,
1997,AQ,3,15,15041,Busto Garolfo,3,15,15007,Arconate,Legge Regionale 7 luglio 1997 n. 26; 1° S.O. al B.U.R. n. 28 dell’11 luglio 1997,Permutata zona di territorio con il Comune di Arconate,,
1997,CE ,3,15,15041,Busto Garolfo,3,15,15007,Arconate,Legge Regionale 7 luglio 1997 n. 26; 1° S.O. al B.U.R. n. 28 dell’11 luglio 1997,Permutata zona di territorio con il Comune di Arconate,,
1997,CE ,3,15,15010,Arluno,3,15,15200,Santo Stefano Ticino,Legge Regionale 7 luglio 1997 n. 30; 1° S.O. al B.U.R. n. 28 dell’11 luglio 1997,Modificata la circoscrizione territoriale a seguito del distacco di una zona di territorio aggregata al Comune di Santo Stefano Ticino  ,,
1997,AQ,3,15,15200,Santo Stefano Ticino,3,15,15010,Arluno,Legge Regionale 7 luglio 1997 n. 30; 1° S.O. al B.U.R. n. 28 dell’11 luglio 1997,Modificata la circoscrizione territoriale a seguito della aggregazione di una zona di territorio staccata dal Comune di Arluno ,,
1997,AQ,3,15,15146,Milano,3,15,15209,Sesto San Giovanni,Legge Regionale 7 luglio 1997 n. 28; 1° S.O. al B.U.R. n. 28 dell’11 luglio 1997,Modificata la circoscrizione territoriale a seguito dell'aggregazione di una zona di territorio staccata dal Comune di Sesto San Giovanni  ,,
1997,CE ,3,15,15209,Sesto San Giovanni,3,15,15146,Milano,Legge Regionale 7 luglio 1997 n. 28; 1° S.O. al B.U.R. n. 28 dell’11 luglio 1997,Modificata la circoscrizione territoriale a seguito del distacco di una zona di territorio aggregata al Comune di Milano  ,,
1997,CE ,20,91,91013,Bosa,20,91,91049,Montresta,Legge Regionale 17 gennaio 1997 n. 6; B.U.R. n. 3 del 23 gennaio 1997,Modificata la circoscrizione territoriale a seguito del distacco di una zona di territorio aggregata a Montresta  ,,
1997,AQ,20,91,91049,Montresta,20,91,91013,Bosa,Legge Regionale 17 gennaio 1997 n. 6; B.U.R. n. 3 del 23 gennaio 1997,Modificata la circoscrizione territoriale a seguito della aggregazione di una zona di territorio staccata da Bosa  ,,
1997,AQ,3,98,98029,Guardamiglio,3,98,98054,Somaglia,Legge Regionale 7 luglio 1997 n. 27; 1° S.O. al B.U.R. n. 28 dell’11 luglio 1997,Permutata una zona di territorio con il Comune di Somaglia,,
1997,CE ,3,98,98029,Guardamiglio,3,98,98054,Somaglia,Legge Regionale 7 luglio 1997 n. 27; 1° S.O. al B.U.R. n. 28 dell’11 luglio 1997,Permutata una zona di territorio con il Comune di Somaglia,,
1997,AQ,3,98,98054,Somaglia,3,98,98029,Guardamiglio,Legge Regionale 7 luglio 1997 n. 27; 1° S.O. al B.U.R. n. 28 dell’11 luglio 1997,Permutata una zona di territorio con il Comune di Guardamiglio,,
1997,CE ,3,98,98054,Somaglia,3,98,98029,Guardamiglio,Legge Regionale 7 luglio 1997 n. 27; 1° S.O. al B.U.R. n. 28 dell’11 luglio 1997,Permutata una zona di territorio con il Comune di Guardamiglio,,
1998,ES,1,5,5043,Colcavagno,1,5,5121,Montiglio Monferrato,Legge Regionale 22 dicembre 1997 n. 65; 2° suppl. al B.U.R. n. 51 del 24 dicembre 1997,,,
1998,ES,1,5,5078,Montiglio,1,5,5121,Montiglio Monferrato,Legge Regionale 22 dicembre 1997 n. 65; 2° suppl. al B.U.R. n. 51 del 24 dicembre 1997,,,
1998,ES,1,5,5102,Scandeluzza,1,5,5121,Montiglio Monferrato,Legge Regionale 22 dicembre 1997 n. 65; 2° suppl. al B.U.R. n. 51 del 24 dicembre 1997,,,
1998,CS,1,5,5121,Montiglio Monferrato,1,5,5078,Montiglio,Legge Regionale 22 dicembre 1997 n. 65; 2° suppl. al B.U.R. n. 51 del 24 dicembre 1997,,,
1998,CS,1,5,5121,Montiglio Monferrato,1,5,5102,Scandeluzza,Legge Regionale 22 dicembre 1997 n. 65; 2° suppl. al B.U.R. n. 51 del 24 dicembre 1997,,,
1998,CS,1,5,5121,Montiglio Monferrato,1,5,5043,Colcavagno,Legge Regionale 22 dicembre 1997 n. 65; 2° suppl. al B.U.R. n. 51 del 24 dicembre 1997,,,
1998,AQ,3,15,15115,Lacchiarella,3,18,18150,Siziano,Legge 30 marzo 1998 n. 68; G.U. n. 79 del 4 aprile 1998             ,Permutata una zona di territorio con il Comune di Siziano (PV),,
1998,CE ,3,15,15115,Lacchiarella,3,18,18150,Siziano,Legge 30 marzo 1998 n. 68; G.U. n. 79 del 4 aprile 1998             ,Permutata una zona di territorio con il Comune di Siziano (PV),,
1998,CE ,3,18,18150,Siziano,3,15,15115,Lacchiarella,Legge 30 marzo 1998 n. 68; G.U. n. 79 del 4 aprile 1998             ,Permutata una zona di territorio con il Comune di Lacchiarella (MI),,
1998,AQ,3,18,18150,Siziano,3,15,15115,Lacchiarella,Legge 30 marzo 1998 n. 68; G.U. n. 79 del 4 aprile 1998             ,Permutata una zona di territorio con il Comune di Lacchiarella (MI),,
1998,AQ,8,40,40007,Cesena,8,40,40015,Gambettola,Legge Regionale 5 maggio 1998 n. 15; B.U.R. n. 10 dell'8 maggio 1998,Permutate zone di territorio con il Comune di Gambettola,,
1998,CE ,8,40,40007,Cesena,8,40,40015,Gambettola,Legge Regionale 5 maggio 1998 n. 15; B.U.R. n. 10 dell'8 maggio 1998,Permutate zone di territorio con il Comune di Gambettola,,
1998,CE ,8,40,40015,Gambettola,8,40,40007,Cesena,Legge Regionale 5 maggio 1998 n. 15; B.U.R. n. 10 dell'8 maggio 1998,Permutate zone di territorio con il Comune di Cesena,,
1998,AQ,8,40,40015,Gambettola,8,40,40007,Cesena,Legge Regionale 5 maggio 1998 n. 15; B.U.R. n. 10 dell'8 maggio 1998,Permutate zone di territorio con il Comune di Cesena,,
1998,CE ,13,66,66057,Morino,13,66,66092,San Vincenzo Valle Roveto,D.P.G.R. 20 ottobre 1998,,,
1998,AQ,13,66,66092,San Vincenzo Valle Roveto,13,66,66057,Morino,D.P.G.R. 20 ottobre 1998,,,
1998,CE,5,25,25044,Rocca Pietore,4,22,22039,Canazei,Decisione del Consiglio di Stato del 23 ottobre 1998,Definizione della contestazione con il Comune di Canazei,,
1998,AQ,4,22,22039,Canazei,5,25,25044,Rocca Pietore,Decisione del Consiglio di Stato del 23 ottobre 1998,Definizione della contestazione con il Comune di Rocca Pietore,,
1999,CE ,7,10,10043,Pieve Ligure,7,10,10060,Sori,Legge Regionale 11 agosto 1999 n.24; B.U.R. n.13 del 1 settembre 1999,Modificata la circoscrizione territoriale a seguito del distacco di una zona di territorio aggregata al Comune di Sori,,
1999,AQ,7,10,10060,Sori,7,10,10043,Pieve Ligure,Legge Regionale 11 agosto 1999 n.24; B.U.R. n.13 del 1 settembre 1999,Modificata la circoscrizione territoriale a seguito dell’aggregazione di una zona di territorio staccata dal Comune di Pieve Ligure,,
1999,CE ,3,14,14005,Ardenno,3,14,14029,Forcola,Legge Regionale 7 luglio 1999 n. 13; 1° S. O. al B.U.R. n. 28 del 12 luglio 1999,Permutata una zona di territorio con il Comune di Forcola,,
1999,AQ,3,14,14005,Ardenno,3,14,14029,Forcola,Legge Regionale 7 luglio 1999 n. 13; 1° S. O. al B.U.R. n. 28 del 12 luglio 1999,Permutata una zona di territorio con il Comune di Forcola,,
1999,CE ,3,14,14029,Forcola,3,14,14005,Ardenno,Legge Regionale 7 luglio 1999 n. 13; 1° S. O. al B.U.R. n. 28 del 12 luglio 1999,Permutata una zona di territorio con il Comune di Ardenno,,
1999,AQ,3,14,14029,Forcola,3,14,14005,Ardenno,Legge Regionale 7 luglio 1999 n. 13; 1° S. O. al B.U.R. n. 28 del 12 luglio 1999,Permutata una zona di territorio con il Comune di Ardenno,,
1999,CE ,4,22,22036,Campitello di Fassa,4,22,22039,Canazei,Legge Regionale 20 novembre 1999 n. 10; 2° S. O. al B.U.R. n. 52 del 23 novembre 1999,Modificata la circoscrizione territoriale a seguito del distacco di una zona di territorio aggregata al Comune di Canazei,,
1999,AQ,4,22,22039,Canazei,4,22,22036,Campitello di Fassa,Legge Regionale 20 novembre 1999 n. 10; 2° S. O. al B.U.R. n. 52 del 23 novembre 1999,Modificata la circoscrizione territoriale a seguito dell’aggregazione di una zona di territorio staccata dal Comune di Campitello di Fassa,,
1999,AQ,4,22,22050,Cavalese,4,22,22196,Tesero,Legge Regionale 21 giugno 1999 n. 3; B.U.R. n. 30/I – II del 29 giugno 1999,Permutata una zona di territorio con il Comune di Tesero,,
1999,CE ,4,22,22050,Cavalese,4,22,22196,Tesero,Legge Regionale 21 giugno 1999 n. 3; B.U.R. n. 30/I – II del 29 giugno 1999,Permutata una zona di territorio con il Comune di Tesero,,
1999,CE ,4,22,22196,Tesero,4,22,22050,Cavalese,Legge Regionale 21 giugno 1999 n. 3; B.U.R. n. 30/I – II del 29 giugno 1999,Permutata una zona di territorio con il Comune di Cavalese,,
1999,AQ,4,22,22196,Tesero,4,22,22050,Cavalese,Legge Regionale 21 giugno 1999 n. 3; B.U.R. n. 30/I – II del 29 giugno 1999,Permutata una zona di territorio con il Comune di Cavalese,,
1999,CECS,5,27,27042,Venezia,5,27,27044,Cavallino-Treporti,Legge Regionale 29 marzo 1999 n. 11; B.U.R. n. 30 del 2 aprile 1999,Modificata la circoscrizione territoriale a seguito di distacco di alcune zone di territorio erette in Comune autonomo con denominazione Cavallino-Treporti,,
1999,CS,5,27,27044,Cavallino-Treporti,5,27,27042,Venezia,Legge Regionale 29 marzo 1999 n. 11; B.U.R. n. 30 del 2 aprile 1999,Nuovo Comune costituito con zone di territorio staccate dal Comune di Venezia,,
1999,CD,16,71,71049,Sannicandro Garganico,16,71,71049,San Nicandro Garganico,D.P.G.R. n. 374 del 28 settembre 1999; B.U.R. n. 103 del 7 ottobre 1999,Assunta la nuova denominazione di San Nicandro Garganico,,
1999,CD,19,81,81003,Calatafimi,19,81,81003,Calatafimi-Segesta,Deliberazione C.R. n.48 del 20 settembre 1999,Assunta la nuova denominazione di Calatafimi-Segesta,,
1999,ES,1,96,96036,Mosso Santa Maria,1,96,96084,Mosso,Legge regionale 11 novembre 1998,,,
1999,ES,1,96,96045,Pistolesa,1,96,96084,Mosso,Legge regionale 11 novembre 1998,,,
1999,CS,1,96,96084,Mosso,1,96,96045,Pistolesa,Legge regionale 11 novembre 1998,,,
1999,CS,1,96,96084,Mosso,1,96,96036,Mosso Santa Maria,Legge regionale 11 novembre 1998,,,
1999,AQ,18,101,101002,Caccuri,18,101,101006,Cerenzia,Legge regionale 22 dicembre 1998,,,
1999,CE ,18,101,101002,Caccuri,18,101,101006,Cerenzia,Legge regionale 22 dicembre 1998,,,
1999,CE ,18,101,101006,Cerenzia,18,101,101002,Caccuri,Legge regionale 22 dicembre 1998,,,
1999,AQ,18,101,101006,Cerenzia,18,101,101002,Caccuri,Legge regionale 22 dicembre 1998,,,
2000,AQ,1,1,1109,Front,1,1,1218,Rivarossa,Delibera Cons. Reg. 29 luglio 1999,,,
2000,CE ,1,1,1218,Rivarossa,1,1,1109,Front,Delibera Cons. Reg. 29 luglio 1999,,,
2000,AQ,3,17,17046,Cazzago San Martino,3,17,17166,Rovato,Legge Regionale 27 marzo 2000,,,
2000,CE ,3,17,17166,Rovato,3,17,17046,Cazzago San Martino,Legge Regionale 27 marzo 2000,,,
2000,CE,5,23,23012,Bovolone,5,23,23055,Oppeano,Sentenza Corte Costituzionale n.94 del 3–7 aprile 2000.,Illegittimità costituzionale della Legge Regionale 21 aprile 1995 n.37 relativa alla modifica delle circoscrizioni territoriali con i Comuni di Isola della Scala e Oppeano,,
2000,CE,5,23,23012,Bovolone,5,23,23040,Isola della Scala,Sentenza Corte Costituzionale n.94 del 3–7 aprile 2000.,Illegittimità costituzionale della Legge Regionale 21 aprile 1995 n.37 relativa alla modifica delle circoscrizioni territoriali con i Comuni di Isola della Scala e Oppeano,,
2000,AQ,5,23,23040,Isola della Scala,5,23,23012,Bovolone,Sentenza Corte Costituzionale n.94 del 3–7 aprile 2000.,Illegittimità costituzionale della Legge Regionale 21 aprile 1995 n.37 relativa alla modifica della circoscrizione territoriale con il Comune di Bovolone .,,
2000,AQ,5,23,23055,Oppeano,5,23,23012,Bovolone,Sentenza Corte Costituzionale n.94 del 3–7 aprile 2000.,Illegittimità costituzionale della Legge Regionale 21 aprile 1995 n.37 relativa alla modifica della circoscrizione territoriale con il Comune di Bovolone.,,
2000,CE ,16,73,73023,Roccaforzata,16,73,73027,Taranto,D.P.G.R. n. 12 del 20 gennaio 2000; B.U.R. n. 12 del 27 gennaio 2000.,Permutate zone di territorio con il Comune di Taranto,,
2000,AQ,16,73,73023,Roccaforzata,16,73,73027,Taranto,D.P.G.R. n. 12 del 20 gennaio 2000; B.U.R. n. 12 del 27 gennaio 2000.,Permutate zone di territorio con il Comune di Taranto,,
2000,CE ,16,73,73027,Taranto,16,73,73023,Roccaforzata,D.P.G.R. n. 12 del 20 gennaio 2000; B.U.R. n. 12 del 27 gennaio 2000.,Permutate zone di territorio con il Comune di Roccaforzara,,
2000,AQ,16,73,73027,Taranto,16,73,73023,Roccaforzata,D.P.G.R. n. 12 del 20 gennaio 2000; B.U.R. n. 12 del 27 gennaio 2000.,Permutate zone di territorio con il Comune di Roccaforzara,,
2001,CECS,3,15,15027,Bollate,3,15,15250,Baranzate,Legge Regionale 23 novembre 2001 n. 21; 1° S.O. al B.U.R. n. 48 del 27 novembre 2001,Modificata la circoscrizione territoriale a seguito del distacco della frazione Baranzate eretta in Comune autonomo con denominazione Baranzate,,
2001,CS,3,15,15250,Baranzate,3,15,15027,Bollate,Legge Regionale 23 novembre 2001 n. 21; 1° S.O. al B.U.R. n. 48 del 27 novembre 2001,Nuovo Comune costituito con la frazione Baranzate staccata dal Comune di Bollate,,
2001,CE ,12,58,58047,Guidonia Montecelio,12,58,58122,Fonte Nuova,Legge Regionale 5 ottobre 1999 n. 25 – esecutiva dal 15 ottobre 2001; B.U.R. n. 30 del 30 ottobre 1999,Modificata la circoscrizione territoriale a seguito del distacco della frazione Tor Lupara eretta in Comune autonomo con denominazione Fonte Nuova,,
2001,CE ,12,58,58059,Mentana,12,58,58122,Fonte Nuova,Legge Regionale 5 ottobre 1999 n. 25 – esecutiva dal 15 ottobre 2001; B.U.R. n. 30 del 30 ottobre 1999,Modificata la circoscrizione territoriale a seguito del distacco delle frazioni Tor Lupara e Santa Lucia erette in Comune autonomo con denominazione Fonte Nuova,,
2001,CS,12,58,58122,Fonte Nuova,12,58,58047,Guidonia Montecelio,Legge Regionale 5 ottobre 1999 n. 25 – esecutiva dal 15 ottobre 2001; B.U.R. n. 30 del 30 ottobre 1999,Nuovo Comune costituito con la frazione Tor Lupara staccata dal Comune di Guidonia Montecelio con le frazioni Tor Lupara e Santa Lucia staccate dal Comune di Mentana,,
2001,CS,12,58,58122,Fonte Nuova,12,58,58059,Mentana,Legge Regionale 5 ottobre 1999 n. 25 – esecutiva dal 15 ottobre 2001; B.U.R. n. 30 del 30 ottobre 1999,Nuovo Comune costituito con la frazione Tor Lupara staccata dal Comune di Guidonia Montecelio con le frazioni Tor Lupara e Santa Lucia staccate dal Comune di Mentana,,
2002,AQ,3,15,15010,Arluno,3,15,15204,Sedriano,Legge Regionale 7 ottobre 2002,,,
2002,CE ,3,15,15204,Sedriano,3,15,15010,Arluno,Legge Regionale 7 ottobre 2002,,,
2002,CE ,3,16,16039,Brembilla,3,16,16196,Sedrina,Legge Regionale 7 ottobre 2002,,,
2002,AQ,3,16,16196,Sedrina,3,16,16039,Brembilla,Legge Regionale 7 ottobre 2002,,,
2002,AQ,3,16,16196,Sedrina,3,16,16246,Zogno,Legge Regionale 7 ottobre 2002,,,
2002,CE ,3,16,16246,Zogno,3,16,16196,Sedrina,Legge Regionale 7 ottobre 2002,,,
2002,CE ,3,18,18053,Copiano,3,18,18181,Vistarino,Legge Regionale 7 ottobre 2002,,,
2002,AQ,3,18,18053,Copiano,3,18,18181,Vistarino,Legge Regionale 7 ottobre 2002,,,
2002,AQ,3,18,18181,Vistarino,3,18,18053,Copiano,Legge Regionale 7 ottobre 2002,,,
2002,CE ,3,18,18181,Vistarino,3,18,18053,Copiano,Legge Regionale 7 ottobre 2002,,,
2002,CD,11,41,41035,Monte Grimano,11,41,41035,Monte Grimano Terme,Legge Regionale 14 maggio 2002,,,
2002,CE,3,17,17160,Remedello,3,17,17001,Acquafredda,Legge Regionale 7 ottobre 2002,,,
2002,AQ,3,17,17001,Acquafredda,3,17,17160,Remedello,Legge Regionale 7 ottobre 2002,,,
2002,CE,3,17,17163,Rodengo Saiano,3,17,17040,Castegnato,Legge Regionale 7 ottobre 2002,,,
2002,AQ,3,17,17040,Castegnato,3,17,17163,Rodengo Saiano,Legge Regionale 7 ottobre 2002,,,
2003,ES,3,13,13210,Santa Maria Rezzonico,3,13,13248,San Siro,Legge Regionale 29 novembre 2002,,,
2003,ES,3,13,13208,Sant'Abbondio,3,13,13248,San Siro,Legge Regionale 29 novembre 2002,,,
2003,CS,3,13,13248,San Siro,3,13,13210,Santa Maria Rezzonico,Legge Regionale 29 novembre 2002,,,
2003,CS,3,13,13248,San Siro,3,13,13208,Sant'Abbondio,Legge Regionale 29 novembre 2002,,,
2003,ES,3,15,15250,Baranzate,3,15,15027,Bollate,Sentenza Corte Costituzionale n. 47/2003 del 10 febbraio 2003; G.U. n. 7 (1° serie speciale) del 19 febbraio 2003,Annullata istituzione del nuovo Comune di Baranzate per illegittimità costituzionale della legge regionale 23 novembre 2001,,
2003,AQES,3,15,15027,Bollate,3,15,15250,Baranzate,Sentenza Corte Costituzionale n. 47/2003 del 10 febbraio 2003; G.U. n. 7 (1° serie speciale) del 19 febbraio 2003,Annullata istituzione del nuovo Comune di Baranzate per illegittimità costituzionale della legge regionale 23 novembre 2001,,
2003,CD,4,21,21052,Monguelfo,4,21,21052,Monguelfo-Tesido,Legge Regionale 2 ottobre 2003,,,
2003,AQ,6,93,93036,Roveredo in Piano,6,93,93022,Fontanafredda,D.P.G.R. n.59/Pres 14 marzo 2003; B.U.R. n. 14 del 2 aprile 2003,Modificata la circoscrizione territoriale a seguito di aggregazione di una zona di territorio staccata dal Comune di Fontanafredda,,
2003,CE,6,93,93022,Fontanafredda,6,93,93036,Roveredo in Piano,D.P.G.R. n.59/Pres 14 marzo 2003; B.U.R. n. 14 del 2 aprile 2003,Modificata la circoscrizione territoriale a seguito di distacco di una zona di territorio aggregata al Comune di Roveredo in Piano,,
2003,AQ,16,71,71063,Ordona,16,71,71036,Orta Nova,D.G.R. 4 settembre 2003,,,
2003,CE,16,71,71036,Orta Nova,16,71,71063,Ordona,D.G.R. 4 settembre 2003,,,
2004,CECS,3,15,15027,Bollate,3,15,15250,Baranzate,Legge Regionale 22 maggio 2004 n. 13; B.U.R. n. 22 del 24 maggio 2004,,,
2004,CS,3,15,15250,Baranzate,3,15,15027,Bollate,Legge Regionale 22 maggio 2004 n. 13; B.U.R. n. 22 del 24 maggio 2004,,,
2004,CD,3,16,16192,Sant'Omobono Imagna,3,16,16192,Sant'Omobono Terme,Legge Regionale del 9 agosto 2004 n. 21: al B.U.R. n. 33 1° S.O. del 13 agosto 2004,Assunta la nuova denominazione di Sant’Omobono Terme,,
2004,CE,6,30,30116,Tarcento,6,30,30052,Magnano in Riviera,Legge Regionale 2 marzo 2004 n. 46/Pres.; B.U.R. n.11 del 17 marzo 2004,Permutata zona di territorio con il Comune di Magnano in Riviera,,
2004,AQ,6,30,30116,Tarcento,6,30,30052,Magnano in Riviera,Legge Regionale 2 marzo 2004 n. 46/Pres.; B.U.R. n.11 del 17 marzo 2004,Permutata zona di territorio con il Comune di Magnano in Riviera,,
2004,CE,6,30,30052,Magnano in Riviera,6,30,30116,Tarcento,Legge Regionale 2 marzo 2004 n. 46/Pres.; B.U.R. n.11 del 17 marzo 2004,Permutata zona di territorio con il Comune di Tarcento,,
2004,AQ,6,30,30052,Magnano in Riviera,6,30,30116,Tarcento,Legge Regionale 2 marzo 2004 n. 46/Pres.; B.U.R. n.11 del 17 marzo 2004,Permutata zona di territorio con il Comune di Tarcento,,
2004,CE,3,15,15117,Lazzate,3,15,15119,Lentate sul Seveso,Legge Regionale del 24 marzo 2004,,,
2004,AQ,3,15,15119,Lentate sul Seveso,3,15,15117,Lazzate,Legge Regionale del 24 marzo 2004,,,
2004,CE,16,71,71036,Orta Nova,16,71,71063,Ordona,D.P.G.R. n. 372 del 12 maggio 2004; B.U.R.P n. 62 del 20 maggio 2004,Permuta di zona di territorio con il Comune di Ordona,,
2004,AQ,16,71,71036,Orta Nova,16,71,71063,Ordona,D.P.G.R. n. 372 del 12 maggio 2004; B.U.R.P n. 62 del 20 maggio 2004,Permuta di  zona di territorio con il Comune di Ordona,,
2004,CE,16,71,71063,Ordona,16,71,71036,Orta Nova,D.P.G.R. n. 372 del 12 maggio 2004; B.U.R.P n. 62 del 20 maggio 2004,Permuta di  zona di territorio con il Comune di Orta Nova,,
