Anno;Tipo variazione;Codice Regione;Codice Unità territoriale sovracomunale;Codice Comune formato alfanumerico;Denominazione Comune;Codice Regione associato alla variazione;Codice Unità territoriale sovracomunale associato alla variazione;Codice del Comune associato alla variazione o nuovo codice Istat del Comune ;Denominazione Comune associata alla variazione o nuova denominazione;Provvedimento e Documento;Contenuto del provvedimento;Data decorrenza validità amministrativa;Flag_note
1992;AP;18;079;079013;Briatico;18;102;102003;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079014;Brognaturo;18;102;102004;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079015;Caccuri;18;101;101002;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079016;Capistrano;18;102;102005;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079019;Carfizzi;18;101;101003;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079021;Casabona;18;101;101004;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079022;Castelsilano;18;101;101005;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079026;Cerenzia;18;101;101006;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079028;Cessaniti;18;102;102006;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079031;Cirò;18;101;101007;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079032;Cirò Marina;18;101;101008;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079035;Cotronei;18;101;101009;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079037;Crotone;18;101;101010;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079038;Crucoli;18;101;101011;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079040;Cutro;18;101;101012;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079041;Dasà;18;102;102007;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079044;Dinami;18;102;102008;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079045;Drapia;18;102;102009;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079046;Fabrizia;18;102;102010;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079049;Filadelfia;18;102;102011;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079050;Filandari;18;102;102012;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079051;Filogaso;18;102;102013;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079053;Francavilla Angitola;18;102;102014;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079054;Francica;18;102;102015;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079057;Gerocarne;18;102;102016;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079062;Ionadi;18;102;102017;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079064;Isola di Capo Rizzuto;18;101;101013;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079066;Joppolo;18;102;102018;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079067;Limbadi;18;102;102019;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079070;Maierato;18;102;102020;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079075;Melissa;18;101;101014;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079076;Mesoraca;18;101;101015;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079078;Mileto;18;102;102021;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079079;Mongiana;18;102;102022;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079082;Monterosso Calabro;18;102;102023;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079084;Nardodipace;18;102;102024;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079086;Nicotera;18;102;102025;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079090;Pallagorio;18;101;101016;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079091;Parghelia;18;102;102026;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079093;Petilia Policastro;18;101;101017;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079097;Pizzo;18;102;102027;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079098;Pizzoni;18;102;102028;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079100;Polia;18;102;102029;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079101;Ricadi;18;102;102030;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079102;Roccabernarda;18;101;101018;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079103;Rocca di Neto;18;101;101019;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079104;Rombiolo;18;102;102031;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079106;San Calogero;18;102;102032;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079107;San Costantino Calabro;18;102;102033;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079109;San Gregorio d'Ippona;18;102;102034;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079111;San Mauro Marchesato;18;101;101020;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079112;San Nicola da Crissa;18;102;102035;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079113;San Nicola dell'Alto;18;101;101021;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079119;Santa Severina;18;101;101022;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079121;Sant'Onofrio;18;102;102036;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079124;Savelli;18;101;101023;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079125;Scandale;18;101;101024;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079128;Serra San Bruno;18;102;102037;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079132;Simbario;18;102;102038;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079135;Sorianello;18;102;102039;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079136;Soriano Calabro;18;102;102040;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079140;Spadola;18;102;102041;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079141;Spilinga;18;102;102042;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079144;Stefanaconi;18;102;102043;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079145;Strongoli;18;101;101025;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079149;Tropea;18;102;102044;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079150;Umbriatico;18;101;101026;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079152;Vallelonga;18;102;102045;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079153;Vazzano;18;102;102046;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079154;Verzino;18;101;101027;;"Decreto Legislativo n. 249 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Crotone;;
1992;AP;18;079;079155;Vibo Valentia;18;102;102047;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079156;Zaccanopoli;18;102;102048;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079158;Zambrone;18;102;102049;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;AP;18;079;079159;Zungri;18;102;102050;;"Decreto Legislativo n. 253 del 6 marzo 1992; G.U. n. 77 del 1° aprile 1992";Comune della Provincia di Catanzaro andato a costituire la nuova Provincia di Vibo Valentia;;
1992;CE;12;059;059004;Castelforte;12;059;059026;Santi Cosma e Damiano;Prefettura di Latina.delibera del commissario ad acta del 27 agosto 1992. Attuazione della sentenza di esecuzione del T.A.R. del Lazio n.1313/89;Determinazione della linea di confine con il Comune di Santi Cosma  e Damiano;;
1992;AQ;12;059;059026;Santi Cosma e Damiano;12;059;059004;Castelforte;Prefettura di Latina.delibera del commissario ad acta del 27 agosto 1992. Attuazione della sentenza di esecuzione del T.A.R. del Lazio n.1313/89;Determinazione della linea di confine con il Comune di Castelforte;;
1993;AQ;04;021;021035;Gargazzone;04;021;021066;Postal;"Legge Regionale 22 marzo 1993 n. 5; B.U.R. n. 14 del 30 marzo 1993";Modificata la circoscrizione territoriale a seguito della aggregazione di una zona di territorio staccata dal Comune di Postal-Burgstall;;
1993;CE ;04;021;021066;Postal;04;021;021035;Gargazzone;"Legge Regionale 22 marzo 1993 n. 5; B.U.R. n. 14 del 30 marzo 1993";Modificata la circoscrizione territoriale a seguito del distacco di una zona di territorio aggregata al Comune di Gargazzone-Gargazon;;
1993;CD;04;022;022091;Garniga;04;022;022091;Garniga Terme;"Legge Regionale 22 marzo 1993 n. 6; B.U.R. n. 14 del 30 marzo 1993";Assunta la nuova denominazione di Garniga Terme;;
1993;AQ;05;028;028011;Battaglia Terme;05;028;028061;Pernumia;"Legge Regionale 25 giugno 1993 n. 26; B.U.R. n. 54 del 29 giugno 1993";Modificata la circoscrizione territoriale a seguito della aggregazione di una zona di territorio staccata dal Comune di Pernumia;;
1993;CE ;05;028;028061;Pernumia;05;028;028011;Battaglia Terme;"Legge Regionale 25 giugno 1993 n. 26; B.U.R. n. 54 del 29 giugno 1993";Modificata la circoscrizione territoriale a seguito del distacco di una zona di territorio aggregata al Comune di Battaglia Terme;;
1993;CECS;12;058;058057;Marino;12;058;058121;Boville;"Legge Regionale 21 ottobre 1993 n. 56; 2° S. O. al B.U.R. n. 29 del 21 ottobre 1993";Modificata la circoscrizione territoriale a seguito del distacco di alcune zone di territorio erette in Comune autonomo con denominazione Boville;;
1993;CS;12;058;058121;Boville;12;058;058057;Marino;"Legge Regionale 21 ottobre 1993 n. 56; 2° S. O. al B.U.R. n. 29 del 21 ottobre 1993";Nuovo Comune costituito con alcune zone di territorio staccate dal Comune di Marino;;
